Id,SalePrice
2735,124365.98388603397
2736,151325.99696012653
2737,109622.2267361396
2738,143743.493283038
2739,146573.03345277303
2740,134040.83987536284
2741,132159.1126652638
2742,151312.0982509534
2743,132475.05031847584
2744,140148.96783746194
2745,154674.05123325434
2746,113413.47857468386
2747,182318.59588930625
2748,120627.38832302499
2749,113255.5097480778
2750,115940.97980038004
2751,106884.10040830201
2752,229649.32226515058
2753,133212.2381759706
2754,199348.52024835392
2755,150048.3476381053
2756,75046.80247580877
2757,56730.4672414721
2758,59199.462134420435
2759,164950.07361460567
2760,132383.63647657828
2761,141307.40589923933
2762,144519.4387068949
2763,174322.8906598957
2764,197522.3608098456
2765,230493.23794692717
2766,138220.4344090401
2767,73843.75679045665
2768,142269.1175680485
2769,120890.66970070169
2770,156616.4833708493
2771,105830.97489759533
2772,114308.63525878455
2773,187078.19277540917
2774,148166.62042800625
2775,108538.3923110312
2776,173946.24807918767
2777,176783.83690088338
2778,172879.2238593078
2779,144711.83833059666
2780,135304.59048821093
2781,104777.84938688853
2782,85203.61359691632
2783,91536.2653703299
2784,110885.97734898768
2785,161217.32810880928
2786,44988.11779709195
2787,143203.03181851146
2788,44890.8538979819
2789,212379.47916277123
2790,126050.98470316475
2791,110885.97734898768
2792,33676.48248216626
2793,177166.32953880387
2794,100960.32341794405
2795,148474.50942925768
2796,103303.47367189915
2797,211866.81511659097
2798,96585.41776450971
2799,109676.29828488603
2800,121883.09028391246
2801,132777.08926251475
2802,135213.17664631337
2803,182116.01943912552
2804,146692.24471301687
2805,114677.22918753195
2806,106620.81903062537
2807,158090.85908583875
2808,116362.23000466274
2809,130144.27548574787
2810,116098.94862698604
2811,137108.8025655855
2812,135725.84069249363
2813,163910.84681307207
2814,162963.03385343598
2815,87830.57731647065
2816,197951.65966608885
2817,112992.22837040116
2818,102987.5360186871
2819,230220.4926440787
2820,110794.56350709012
2821,120890.66970070169
2822,186749.77168623518
2823,292738.8056869081
2824,142479.7426701899
2825,138688.49083164564
2826,134415.28386132265
2827,165687.26147210036
2828,273246.5198136616
2829,195902.4997042121
2830,239487.99713829803
2831,204313.60508069288
2832,217280.9475715589
2833,263477.31142127793
2834,235960.02667743046
2835,225692.0529480397
2836,224744.23998840366
2837,154050.22457879092
2838,118257.85592393481
2839,199009.21996079697
2840,176625.8680742774
2841,232800.65014531024
2842,234380.33841137032
2843,154050.22457879092
2844,148468.65937204516
2845,105830.97489759533
2846,233485.18172726964
2847,173375.0777002596
2848,232839.40771167245
2849,241225.65423096417
2850,277913.179569921
2851,248597.53280591135
2852,222112.84148484792
2853,245754.09392700312
2854,164729.98458729257
2855,213897.0472281242
2856,232168.7748388862
2857,225534.0841214337
2858,211053.60834921603
2859,115323.00320312913
2860,134251.4649775042
2861,122259.73286462048
2862,231484.2432569268
2863,147512.7977604485
2864,262551.4458227757
2865,137410.8415096244
2866,230694.39912389676
2867,88994.86543546058
2868,151417.41080202404
2869,127591.91540286262
2870,117745.19187775461
2871,114164.56514135169
2872,24676.694149624993
2873,125161.67807627653
2874,123584.18840496449
2875,151522.72335309474
2876,197890.95473859293
2877,160474.290194102
2878,206157.9899976408
2879,137477.39649433285
2880,128157.23572457823
2881,162580.5412155155
2882,150746.77792923778
2883,210271.81286814655
2884,204736.27055818678
2885,175797.26637488508
2886,182235.23069936936
2887,111728.47775755308
2888,148626.62819865122
2889,75093.6086941316
2890,55039.616367128794
2891,185635.94124803247
2892,57467.65509896682
2893,113151.6124702183
2894,68367.5041347816
2895,273376.69122192136
2896,248004.41506584952
2897,148108.11409525844
2898,168583.35662654394
2899,239842.69235787223
2900,144677.4075335009
2901,167846.1687690492
2902,193954.2175094046
2903,264538.4855839453
2904,317855.93006689684
2905,62076.548488887405
2906,173624.46036876316
2907,128999.73613314363
2908,106357.53765294867
2909,147324.12001944086
2910,72882.04512164745
2911,97209.24441897316
2912,131948.4875631225
2913,97209.24441897316
2914,97209.24441897316
2915,97209.24441897316
2916,97209.24441897316
2917,124787.2340903166
2918,111412.54010434102
2919,206903.22650709617
