Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price
4941,https://bratsk.drom.ru/kia/sorento/48132570.html,Kia,Sorento,2003,2.5,140,4WD,240000.0,550000
4942,https://tyumen.drom.ru/kia/sportage/47796760.html,Kia,Sportage,2002,2.0,128,4WD,146014.0,300000
4944,https://samagaltay.drom.ru/kia/sportage/47446229.html,Kia,Sportage,2000,2.0,128,4WD,148085.0,280000
4949,https://lipetsk.drom.ru/kia/rio/48763646.html,Kia,Rio,2002,1.5,96,передний,300000.0,145000
4952,https://nizhnevartovsk.drom.ru/kia/carnival/48124727.html,Kia,Carnival,2004,2.9,144,передний,301000.0,350000
4953,https://tomsk.drom.ru/kia/sportage/48770219.html,Kia,Sportage,2004,2.7,175,4WD,217000.0,620000
4954,https://omsk.drom.ru/kia/sorento/49142545.html,Kia,Sorento,2002,2.5,145,4WD,326451.0,375000
4955,https://kopeysk.drom.ru/kia/sportage/49142411.html,Kia,Sportage,2004,2.0,128,4WD,268000.0,350000
4957,https://habarovsk.drom.ru/kia/soul/49059186.html,Kia,Soul,2009,1.6,124,передний,150000.0,420000
4958,https://moscow.drom.ru/kia/soul/49151867.html,Kia,Soul,2009,1.6,128,передний,80000.0,825000
4963,https://rostov-na-donu.drom.ru/kia/spectra/48825839.html,Kia,Spectra,2006,1.6,101,передний,262000.0,250000
4966,https://krasnodar.drom.ru/kia/spectra/48823494.html,Kia,Spectra,2008,1.6,101,передний,119015.0,375000
4969,https://pervouralsk.drom.ru/kia/sorento/48819231.html,Kia,Sorento,2005,2.4,139,4WD,1.0,500000
4970,https://angarsk.drom.ru/kia/sorento/48818164.html,Kia,Sorento,2008,2.5,170,4WD,172000.0,755000
4972,https://samara.drom.ru/kia/spectra/48481707.html,Kia,Spectra,2007,1.6,101,передний,92000.0,279900
4974,https://spb.drom.ru/kia/picanto/48481033.html,Kia,Picanto,2009,1.0,60,передний,163161.0,309900
4975,https://omsk.drom.ru/kia/picanto/48479042.html,Kia,Picanto,2006,1.0,62,передний,157056.0,280000
4977,https://chelyabinsk.drom.ru/kia/rio/49151849.html,Kia,Rio,2011,1.4,95,передний,150192.0,635000
4979,https://krasnoyarsk.drom.ru/kia/optima/48356603.html,Kia,Optima,2011,2.4,192,передний,177000.0,1150000
4981,https://spb.drom.ru/kia/sorento/48826625.html,Kia,Sorento,2012,2.4,175,4WD,173000.0,1164569
4985,https://ekaterinburg.drom.ru/kia/cee~d/48825805.html,Kia,Ceed,2010,1.6,122,передний,73608.0,619000
4986,https://novosibirsk.drom.ru/kia/rio/48825749.html,Kia,Rio,2014,1.4,107,передний,140000.0,780000
4988,https://ekaterinburg.drom.ru/kia/sportage/48825401.html,Kia,Sportage,2011,2.0,150,4WD,162000.0,1095000
4989,https://maykop.drom.ru/kia/sportage/48825294.html,Kia,Sportage,2011,2.0,136,4WD,58000.0,1450000
4991,https://kogalym.drom.ru/kia/sportage/48824042.html,Kia,Sportage,2013,2.0,150,передний,111750.0,1250000
4992,https://moscow.drom.ru/kia/rio/48823996.html,Kia,Rio,2010,1.4,95,передний,80000.0,500000
4993,https://mezhdurechensk.drom.ru/kia/cee~d/48823682.html,Kia,Ceed,2010,1.6,122,передний,140000.0,700000
4994,https://kaliningrad.drom.ru/kia/sportage/48823178.html,Kia,Sportage,2011,2.0,150,4WD,253000.0,1100000
4996,https://novovarshavka.drom.ru/kia/rio/48822766.html,Kia,Rio,2012,1.4,107,передний,118000.0,550000
4999,https://moscow.drom.ru/kia/sportage/49151822.html,Kia,Sportage,2015,2.0,150,передний,60308.0,1365000
5000,https://moscow.drom.ru/kia/rio/49151815.html,Kia,Rio,2015,1.6,123,передний,117000.0,630000
5002,https://spb.drom.ru/kia/cee~d/48827235.html,Kia,Ceed,2015,1.6,204,передний,148010.0,820000
5005,https://kazan.drom.ru/kia/carnival/48827071.html,Kia,Carnival,2015,2.2,202,передний,131500.0,1916000
5006,https://ekaterinburg.drom.ru/kia/optima/48826942.html,Kia,Optima,2018,2.4,188,передний,102000.0,1750000
5010,https://moscow.drom.ru/kia/rio/48826639.html,Kia,Rio,2019,1.4,100,передний,104928.0,1205000
5011,https://kazan.drom.ru/kia/sportage/48826325.html,Kia,Sportage,2017,2.0,150,4WD,72542.0,1830000
5012,https://irkutsk.drom.ru/kia/rio/48826267.html,Kia,Rio,2019,1.6,123,передний,82000.0,1190000
5013,https://yessentuki.drom.ru/kia/optima/48826026.html,Kia,Optima,2017,2.4,188,передний,80200.0,1800000
5015,https://gubkinskiy.drom.ru/kia/cee~d/48825526.html,Kia,Ceed,2019,1.6,128,передний,55000.0,1810000
5017,https://moscow.drom.ru/kia/carnival/49149615.html,Kia,Carnival,2021,2.2,202,передний,9317.0,4650000
5018,https://moscow.drom.ru/kia/k5/48652402.html,Kia,K5,2020,2.5,194,передний,21000.0,2380000
5034,https://lipetsk.drom.ru/kia/cee~d/48824778.html,Kia,Ceed,2020,1.6,128,передний,54910.0,1680000
5035,https://omsk.drom.ru/kia/sportage/48823625.html,Kia,Sportage,2022,1.6,180,передний,100.0,3500000
5036,https://belyaevka.drom.ru/kia/cerato/48820682.html,Kia,Cerato,2021,2.0,150,передний,12990.0,2250000
5037,https://talitsa.drom.ru/hyundai/terracan/48827317.html,Hyundai,Terracan,2003,2.5,103,4WD,235480.0,525000
5038,https://ufa.drom.ru/hyundai/elantra/48826985.html,Hyundai,Elantra,2004,1.6,105,передний,300000.0,160000
5041,https://shadrinsk.drom.ru/hyundai/santa_fe/48481103.html,Hyundai,Santa Fe,2002,2.7,173,4WD,270000.0,460000
5042,https://spb.drom.ru/hyundai/sonata/48481027.html,Hyundai,Sonata,2004,2.0,131,передний,173188.0,259900
5043,https://georgievsk.drom.ru/hyundai/santa_fe/48476071.html,Hyundai,Santa Fe,2001,2.7,179,4WD,265700.0,450000
5044,https://rostov-na-donu.drom.ru/hyundai/accent/48136263.html,Hyundai,Accent,2004,1.5,102,передний,212000.0,275000
5045,https://omsk.drom.ru/hyundai/tucson/48127884.html,Hyundai,Tucson,2004,2.7,175,4WD,227000.0,650000
5047,https://maykop.drom.ru/hyundai/elantra/47794067.html,Hyundai,Elantra,2004,1.6,105,передний,219000.0,370000
5049,https://pushkino.drom.ru/hyundai/sonata/47546392.html,Hyundai,Sonata,2001,2.7,172,передний,300000.0,250000
5050,https://chulman.drom.ru/hyundai/terracan/47447525.html,Hyundai,Terracan,2002,2.5,103,4WD,160000.0,485000
5051,https://moscow.drom.ru/hyundai/sonata/47164814.html,Hyundai,Sonata,2001,2.0,136,передний,250000.0,130000
5053,https://linyovo.drom.ru/hyundai/terracan/47094147.html,Hyundai,Terracan,2002,2.5,103,задний,200000.0,515000
5054,https://mysky.drom.ru/hyundai/starex/46104314.html,Hyundai,Starex,2000,2.5,103,4WD,200000.0,590000
5055,https://spb.drom.ru/hyundai/elantra/49150794.html,Hyundai,Elantra,2004,1.6,105,передний,257385.0,269700
5057,https://chelyabinsk.drom.ru/hyundai/accent/49151787.html,Hyundai,Accent,2009,1.5,102,передний,203000.0,265000
5058,https://tuapse.drom.ru/hyundai/accent/48827246.html,Hyundai,Accent,2006,1.5,102,передний,250000.0,170000
5060,https://simferopol.drom.ru/hyundai/getz/48826609.html,Hyundai,Getz,2006,1.4,97,передний,151466.0,415000
5061,https://spb.drom.ru/hyundai/grandeur/48826558.html,Hyundai,Grandeur,2008,2.7,192,передний,220590.0,595000
5062,https://tyumen.drom.ru/hyundai/accent/48826250.html,Hyundai,Accent,2008,1.5,102,передний,199000.0,239000
5065,https://almetievsk.drom.ru/hyundai/sonata/48824740.html,Hyundai,Sonata,2006,2.0,137,передний,271252.0,399900
5067,https://achinsk.drom.ru/hyundai/grand_starex/48824053.html,Hyundai,Grand Starex,2009,2.4,145,задний,240000.0,880000
5069,https://ekaterinburg.drom.ru/hyundai/elantra/48823486.html,Hyundai,Elantra,2008,1.6,105,передний,247026.0,350000
5070,https://kemerovo.drom.ru/hyundai/verna/48823318.html,Hyundai,Verna,2007,1.4,97,передний,196000.0,300000
5073,https://moscow.drom.ru/hyundai/getz/48822516.html,Hyundai,Getz,2008,1.4,97,передний,139000.0,399000
5075,https://astrahan.drom.ru/hyundai/getz/48822247.html,Hyundai,Getz,2008,1.4,97,передний,66700.0,495000
5078,https://moscow.drom.ru/hyundai/solaris/49151821.html,Hyundai,Solaris,2014,1.6,123,передний,91873.0,815000
5079,https://chelyabinsk.drom.ru/hyundai/santa_fe/49151811.html,Hyundai,Santa Fe,2010,2.2,197,4WD,257000.0,1270000
5081,https://chelyabinsk.drom.ru/hyundai/elantra/49151767.html,Hyundai,Elantra,2010,1.6,122,передний,193333.0,595000
5083,https://barnaul.drom.ru/hyundai/santa_fe/48825946.html,Hyundai,Santa Fe,2011,2.2,197,4WD,186000.0,1000000
5084,https://kostroma.drom.ru/hyundai/santa_fe/48825522.html,Hyundai,Santa Fe,2011,2.4,174,4WD,309000.0,930000
5087,https://lesosibirsk.drom.ru/hyundai/solaris/48823457.html,Hyundai,Solaris,2012,1.4,107,передний,163000.0,570000
5088,https://astrahan.drom.ru/hyundai/ix35/48822386.html,Hyundai,ix35,2011,2.0,150,передний,160000.0,1150000
5089,https://volgograd.drom.ru/hyundai/solaris/48821991.html,Hyundai,Solaris,2014,1.6,123,передний,134000.0,635000
5090,https://rubtsovsk.drom.ru/hyundai/solaris/48821459.html,Hyundai,Solaris,2012,1.4,107,передний,69123.0,690000
5092,https://ulan-ude.drom.ru/hyundai/tucson/48820908.html,Hyundai,Tucson,2010,2.0,166,передний,111000.0,950000
5093,https://chernogorsk.drom.ru/hyundai/solaris/48819540.html,Hyundai,Solaris,2012,1.6,123,передний,128573.0,700000
5094,https://tara.drom.ru/hyundai/santa_fe/48818900.html,Hyundai,Santa Fe,2010,2.4,174,передний,163000.0,810000
5095,https://moscow.drom.ru/hyundai/santa_fe/48818063.html,Hyundai,Santa Fe,2012,2.4,174,4WD,165010.0,1249000
5096,https://krasnodar.drom.ru/hyundai/grand_santa_fe/48817743.html,Hyundai,Grand Santa Fe,2014,2.2,197,4WD,156892.0,2500000
5097,https://moscow.drom.ru/hyundai/grand_starex/49143670.html,Hyundai,Grand Starex,2019,2.5,175,4WD,48291.0,3150000
5099,https://moscow.drom.ru/hyundai/santa_fe/48780467.html,Hyundai,Santa Fe,2019,2.2,200,4WD,69000.0,3000000
5100,https://moscow.drom.ru/hyundai/grand_starex/47732185.html,Hyundai,Grand Starex,2018,2.5,175,4WD,52000.0,2865000
5101,https://habarovsk.drom.ru/hyundai/palisade/48569752.html,Hyundai,Palisade,2019,2.2,202,4WD,67000.0,3149000
5103,https://nizhnevartovsk.drom.ru/hyundai/creta/48551818.html,Hyundai,Creta,2016,1.6,123,передний,72985.0,1163000
5104,https://perm.drom.ru/hyundai/creta/48827030.html,Hyundai,Creta,2019,2.0,149,4WD,255000.0,1550000
5106,https://moscow.drom.ru/hyundai/creta/48826634.html,Hyundai,Creta,2019,1.6,123,передний,109878.0,1220000
5107,https://moscow.drom.ru/hyundai/creta/48826635.html,Hyundai,Creta,2019,1.6,123,передний,116691.0,1220000
5109,https://novosibirsk.drom.ru/hyundai/solaris/48826169.html,Hyundai,Solaris,2019,1.6,123,передний,44000.0,1190000
5110,https://bobrovskiy.drom.ru/hyundai/elantra/48825761.html,Hyundai,Elantra,2017,2.0,150,передний,50000.0,1400000
5111,https://moscow.drom.ru/hyundai/elantra/48824926.html,Hyundai,Elantra,2016,2.0,150,передний,77000.0,1170000
5112,https://pyatigorsk.drom.ru/hyundai/elantra/48824101.html,Hyundai,Elantra,2018,1.6,202,передний,54000.0,1530000
5113,https://moscow.drom.ru/hyundai/creta/48824108.html,Hyundai,Creta,2018,2.0,149,4WD,110389.0,1508000
5135,https://astrahan.drom.ru/hyundai/sonata/48822413.html,Hyundai,Sonata,2022,2.5,180,передний,0.0,2900000
5136,https://omsk.drom.ru/hyundai/solaris/48822109.html,Hyundai,Solaris,2021,1.6,123,передний,70000.0,1495000
5137,https://moscow.drom.ru/lotus/exige/48404836.html,Lotus,Exige,2006,1.8,223,задний,49000.0,3620000
5142,https://nizhniy-novgorod.drom.ru/lotus/exige/48948022.html,Lotus,Exige,2022,3.5,350,задний,22.0,9500000
5144,https://chelyabinsk.drom.ru/mazda/mpv/48826571.html,Mazda,MPV,2000,2.5,170,передний,268000.0,300000
5145,https://krasnodar.drom.ru/mazda/demio/48825880.html,Mazda,Demio,2002,1.5,113,передний,225000.0,365000
5147,https://promyshlennaya.drom.ru/mazda/familia/48824008.html,Mazda,Familia,2001,1.5,110,передний,320000.0,220000
5148,https://zagoryanskiy.drom.ru/mazda/protege/48823955.html,Mazda,Protege,2001,2.0,130,передний,180000.0,245000
5149,https://rostov-na-donu.drom.ru/mazda/mazda6/48823677.html,Mazda,Mazda6,2004,2.0,141,передний,344000.0,300000
5151,https://chita.drom.ru/mazda/demio/48823147.html,Mazda,Demio,2000,1.3,83,передний,63000.0,230000
5153,https://novosibirsk.drom.ru/mazda/familia_s-wagon/48822680.html,Mazda,Familia S-Wagon,2002,1.5,110,передний,450000.0,179000
5155,https://krasnoyarsk.drom.ru/mazda/familia/48819582.html,Mazda,Familia,2000,1.5,110,передний,300000.0,100000
5157,https://ussuriisk.drom.ru/mazda/rx-8/48529001.html,Mazda,RX-8,2003,4.0,300,задний,116000.0,630000
5159,https://krasnoyarsk.drom.ru/mazda/axela/48477338.html,Mazda,Axela,2004,1.5,114,передний,228000.0,405000
5161,https://chelyabinsk.drom.ru/mazda/tribute/48477420.html,Mazda,Tribute,2003,2.0,129,передний,160000.0,410000
5164,https://chelyabinsk.drom.ru/mazda/mazda3/49151772.html,Mazda,Mazda3,2009,1.6,105,передний,110550.0,680000
5165,https://bakhchysaray.drom.ru/mazda/mazda6/48827121.html,Mazda,Mazda6,2007,1.8,120,передний,342000.0,330000
5166,https://feodosiya.drom.ru/mazda/mazda3/48826889.html,Mazda,Mazda3,2006,1.6,105,передний,295000.0,370000
5167,https://kursk.drom.ru/mazda/mazda3/48826518.html,Mazda,Mazda3,2008,1.6,105,передний,143400.0,545000
5169,https://moscow.drom.ru/mazda/mazda3/48826127.html,Mazda,Mazda3,2009,1.6,105,передний,181000.0,530000
5170,https://nakhodka.drom.ru/mazda/verisa/48825784.html,Mazda,Verisa,2008,1.5,113,4WD,209000.0,395000
5173,https://krasnodar.drom.ru/mazda/demio/48825079.html,Mazda,Demio,2005,1.3,91,передний,200000.0,330000
5174,https://kushva.drom.ru/mazda/mazda6/48825059.html,Mazda,Mazda6,2008,1.8,120,передний,250000.0,665000
5175,https://novosibirsk.drom.ru/mazda/cx-7/48824856.html,Mazda,CX-7,2006,2.3,238,4WD,178869.0,590000
5176,https://ulyanovsk.drom.ru/mazda/mazda3/48824845.html,Mazda,Mazda3,2008,1.6,105,передний,220000.0,499000
5178,https://bolshoe-isakovo.drom.ru/mazda/mazda3/48822972.html,Mazda,Mazda3,2007,1.6,105,передний,217000.0,250000
5179,https://ilanskiy.drom.ru/mazda/mazda3/48822886.html,Mazda,Mazda3,2008,1.6,105,передний,248500.0,530000
5180,https://novosibirsk.drom.ru/mazda/mazda3/48822213.html,Mazda,Mazda3,2006,1.6,105,передний,246195.0,495000
5182,https://kemerovo.drom.ru/mazda/mazda3/48821786.html,Mazda,Mazda3,2006,1.6,105,передний,276619.0,395000
5183,https://novosibirsk.drom.ru/mazda/cx-7/48826654.html,Mazda,CX-7,2010,2.3,238,4WD,119000.0,810000
5186,https://ussuriisk.drom.ru/mazda/axela/48824486.html,Mazda,Axela,2014,1.5,111,передний,73000.0,975000
5187,https://spb.drom.ru/mazda/cx-5/48824014.html,Mazda,CX-5,2013,2.2,175,4WD,92438.0,1359000
5189,https://habarovsk.drom.ru/mazda/axela/48978419.html,Mazda,Axela,2013,1.5,111,передний,88000.0,770000
5191,https://astrahan.drom.ru/mazda/cx-5/48822496.html,Mazda,CX-5,2014,2.0,150,4WD,102000.0,1480000
5192,https://elektrostal.drom.ru/mazda/cx-7/48821693.html,Mazda,CX-7,2011,2.3,238,4WD,210000.0,800000
5194,https://zlatoust.drom.ru/mazda/bt-50/48820260.html,Mazda,BT-50,2010,2.5,143,4WD,225000.0,800000
5196,https://yaroslavl.drom.ru/mazda/cx-5/48817428.html,Mazda,CX-5,2013,2.5,192,4WD,155562.0,1335000
5197,https://bolshoy-kamen.drom.ru/mazda/cx-7/48588306.html,Mazda,CX-7,2010,2.3,238,4WD,189000.0,800000
5198,https://rostov-na-donu.drom.ru/mazda/mazda3/48481636.html,Mazda,Mazda3,2011,1.6,105,передний,213800.0,780000
5199,https://tyumen.drom.ru/mazda/mazda3/48480530.html,Mazda,Mazda3,2010,1.6,105,передний,180000.0,660000
5200,https://gelendzhik.drom.ru/mazda/mazda3/48480059.html,Mazda,Mazda3,2012,1.6,105,передний,177327.0,755000
5202,https://irkutsk.drom.ru/mazda/cx-5/48477659.html,Mazda,CX-5,2012,2.0,150,4WD,184000.0,1450000
5203,https://moscow.drom.ru/mazda/mazda6/49002825.html,Mazda,Mazda6,2016,2.5,184,передний,62000.0,1645000
5204,https://moscow.drom.ru/mazda/cx-5/48827208.html,Mazda,CX-5,2015,2.5,192,4WD,110000.0,1800000
5205,https://sevastopol.drom.ru/mazda/cx-5/48827146.html,Mazda,CX-5,2016,2.0,150,4WD,58302.0,1900000
5206,https://kazan.drom.ru/mazda/cx-5/48826394.html,Mazda,CX-5,2019,2.0,150,передний,62000.0,2387586
5207,https://kazan.drom.ru/mazda/mazda6/48826406.html,Mazda,Mazda6,2015,2.0,150,передний,87467.0,1724284
5208,https://moscow.drom.ru/mazda/mazda6/48823308.html,Mazda,Mazda6,2016,2.0,150,передний,114700.0,1525000
5209,https://kyzyl.drom.ru/mazda/axela/48821397.html,Mazda,Axela,2017,1.5,111,передний,84706.0,1100000
5211,https://habarovsk.drom.ru/mazda/cx-8/48818231.html,Mazda,CX-8,2017,2.2,190,4WD,82000.0,2160000
5215,https://goryachiy-kluch.drom.ru/mazda/demio/48479190.html,Mazda,Demio,2017,1.5,105,передний,94000.0,1200000
5216,https://feodosiya.drom.ru/mazda/cx-5/48479233.html,Mazda,CX-5,2015,2.0,150,4WD,79000.0,1750000
5243,https://sevastopol.drom.ru/mercedes-benz/vito/48821467.html,Mercedes-Benz,Vito,2004,2.1,88,задний,479000.0,900000
5244,https://bolshoy-kamen.drom.ru/mercedes-benz/s-class/48827245.html,Mercedes-Benz,S-Class,2003,5.0,306,задний,360000.0,480000
5245,https://shumerlya.drom.ru/mercedes-benz/s-class/48826012.html,Mercedes-Benz,S-Class,2000,3.2,224,задний,250000.0,239000
5247,https://zapolyarniy.drom.ru/mercedes-benz/clk-class/48824524.html,Mercedes-Benz,CLK-Class,2001,2.0,163,задний,278000.0,250000
5249,https://kolchugino.drom.ru/mercedes-benz/e-class/48817414.html,Mercedes-Benz,E-Class,2003,2.6,177,задний,360000.0,500000
5252,https://novosibirsk.drom.ru/mercedes-benz/mercedes/48472760.html,Mercedes-Benz,Mercedes,2004,8.0,109,задний,300000.0,480000
5256,https://kiselevsk.drom.ru/mercedes-benz/c-class/48130351.html,Mercedes-Benz,C-Class,2000,3.2,218,задний,300000.0,390000
5258,https://surgut.drom.ru/mercedes-benz/c-class/47850069.html,Mercedes-Benz,C-Class,2004,2.6,170,4WD,316528.0,600000
5259,https://tyumen.drom.ru/mercedes-benz/c-class/47793872.html,Mercedes-Benz,C-Class,2004,1.8,192,задний,350.0,550000
5260,https://tyumen.drom.ru/mercedes-benz/g-class/47459274.html,Mercedes-Benz,G-Class,2002,5.0,296,4WD,310000.0,2300000
5264,https://moscow.drom.ru/mercedes-benz/g-class/47410961.html,Mercedes-Benz,G-Class,2005,5.4,476,4WD,120000.0,3050000
5265,https://spb.drom.ru/mercedes-benz/c-class/48826586.html,Mercedes-Benz,C-Class,2006,1.8,143,задний,99000.0,500000
5267,https://krasnodar.drom.ru/mercedes-benz/s-class/48825418.html,Mercedes-Benz,S-Class,2006,5.5,388,задний,288830.0,980000
5270,https://moscow.drom.ru/mercedes-benz/viano/48821688.html,Mercedes-Benz,Viano,2008,2.1,150,4WD,310000.0,1340000
5276,https://ekaterinburg.drom.ru/mercedes-benz/s-class/48476542.html,Mercedes-Benz,S-Class,2008,5.5,388,4WD,163200.0,1250000
5277,https://kurgan.drom.ru/mercedes-benz/m-class/48475980.html,Mercedes-Benz,M-Class,2006,3.5,272,4WD,200000.0,510000
5278,https://vladivostok.drom.ru/mercedes-benz/g-class/48474092.html,Mercedes-Benz,G-Class,2008,5.5,507,4WD,198000.0,2780000
5281,https://moscow.drom.ru/mercedes-benz/e-class/48471171.html,Mercedes-Benz,E-Class,2007,3.5,272,4WD,327103.0,697000
5282,https://moscow.drom.ru/mercedes-benz/s-class/48135016.html,Mercedes-Benz,S-Class,2008,5.5,388,задний,201574.0,1250000
5283,https://moscow.drom.ru/mercedes-benz/b-class/49151933.html,Mercedes-Benz,B-Class,2014,1.6,122,передний,81000.0,1282000
5284,https://surgut.drom.ru/mercedes-benz/gl-class/47820459.html,Mercedes-Benz,GL-Class,2014,3.0,333,4WD,220548.0,2815250
5285,https://krasnodar.drom.ru/mercedes-benz/e-class/48827273.html,Mercedes-Benz,E-Class,2011,3.0,265,задний,180000.0,890000
5287,https://spb.drom.ru/mercedes-benz/glk-class/48827033.html,Mercedes-Benz,GLK-Class,2013,2.1,170,4WD,162000.0,1700000
5288,https://moscow.drom.ru/mercedes-benz/e-class/48826971.html,Mercedes-Benz,E-Class,2012,3.5,249,4WD,153000.0,1299000
5290,https://minvody.drom.ru/mercedes-benz/c-class/48826787.html,Mercedes-Benz,C-Class,2013,1.6,156,задний,196023.0,1539000
5291,https://moscow.drom.ru/mercedes-benz/e-class/48826011.html,Mercedes-Benz,E-Class,2011,3.5,306,4WD,291000.0,1100000
5292,https://moscow.drom.ru/mercedes-benz/cls-class/48826016.html,Mercedes-Benz,CLS-Class,2013,3.0,265,4WD,154000.0,2200000
5293,https://achinsk.drom.ru/mercedes-benz/c-class/48822659.html,Mercedes-Benz,C-Class,2014,1.6,156,задний,120000.0,1840000
5295,https://chelyabinsk.drom.ru/mercedes-benz/s-class/48822055.html,Mercedes-Benz,S-Class,2012,3.5,306,4WD,235000.0,1499000
5296,https://volgodonsk.drom.ru/mercedes-benz/e-class/48821988.html,Mercedes-Benz,E-Class,2010,1.8,184,задний,250000.0,1230000
5297,https://tomsk.drom.ru/mercedes-benz/m-class/48821683.html,Mercedes-Benz,M-Class,2012,3.5,306,4WD,240000.0,2100000
5298,https://ust-labinsk.drom.ru/mercedes-benz/c-class/48820663.html,Mercedes-Benz,C-Class,2011,1.8,156,задний,130000.0,870000
5299,https://chernyshkovskiy.drom.ru/mercedes-benz/c-class/48820514.html,Mercedes-Benz,C-Class,2011,1.8,156,задний,277000.0,1080000
5301,https://moscow.drom.ru/mercedes-benz/g-class/48482311.html,Mercedes-Benz,G-Class,2013,5.5,388,4WD,63358.0,5280000
5303,https://moscow.drom.ru/mercedes-benz/s-class/47678575.html,Mercedes-Benz,S-Class,2016,4.7,455,4WD,98915.0,5437000
5304,https://moscow.drom.ru/mercedes-benz/e-class/49077089.html,Mercedes-Benz,E-Class,2018,2.0,184,4WD,94000.0,3610000
5305,https://moscow.drom.ru/mercedes-benz/gls-class/47612038.html,Mercedes-Benz,GLS-Class,2016,4.7,455,4WD,118000.0,4150000
5306,https://moscow.drom.ru/mercedes-benz/g-class/48895206.html,Mercedes-Benz,G-Class,2016,4.0,422,4WD,53000.0,6600000
5308,https://moscow.drom.ru/mercedes-benz/glc-class/49050122.html,Mercedes-Benz,GLC,2019,2.0,245,4WD,48713.0,4450000
5311,https://moscow.drom.ru/mercedes-benz/gla-class/48826644.html,Mercedes-Benz,GLA-Class,2016,2.0,211,4WD,114785.0,1745000
5316,https://moscow.drom.ru/mercedes-benz/c-class/48823488.html,Mercedes-Benz,C-Class,2018,2.1,170,задний,112000.0,2260000
5318,https://moscow.drom.ru/mercedes-benz/e-class/48818296.html,Mercedes-Benz,E-Class,2016,2.0,184,4WD,69000.0,2170000
5319,https://stavropol.drom.ru/mercedes-benz/glc_coupe/48818078.html,Mercedes-Benz,GLC Coupe,2017,2.1,204,4WD,79069.0,3550000
5321,https://moscow.drom.ru/mercedes-benz/e-class/48817930.html,Mercedes-Benz,E-Class,2018,2.0,184,задний,168735.0,2350000
5323,https://moscow.drom.ru/mercedes-benz/s-class/48993693.html,Mercedes-Benz,S-Class,2021,2.9,249,4WD,13000.0,12222222
5336,https://moscow.drom.ru/mercedes-benz/amg_gt/48127049.html,Mercedes-Benz,AMG GT,2020,4.0,639,4WD,12253.0,10499000
5344,https://ekaterinburg.drom.ru/nissan/presage/48826133.html,Nissan,Presage,2000,2.5,150,передний,331137.0,385000
5347,https://podolsk.drom.ru/nissan/laurel/48826844.html,Nissan,Laurel,2000,2.0,155,задний,666666.0,220000
5348,https://novosibirsk.drom.ru/nissan/sunny/48824988.html,Nissan,Sunny,2002,1.5,109,передний,333000.0,145000
5349,https://novobureyskiy.drom.ru/nissan/wingroad/48824818.html,Nissan,Wingroad,2003,1.5,106,передний,250000.0,320000
5351,https://baley.drom.ru/nissan/pathfinder/48823817.html,Nissan,Pathfinder,2004,4.0,269,4WD,200000.0,600000
5355,https://novokuznetsk.drom.ru/nissan/liberty/48821911.html,Nissan,Liberty,2000,2.0,230,4WD,274000.0,350000
5357,https://irkutsk.drom.ru/nissan/march/48821661.html,Nissan,March,2003,1.2,90,передний,300000.0,200000
5358,https://novosibirsk.drom.ru/nissan/x-trail/48821198.html,Nissan,X-Trail,2002,2.0,150,4WD,245000.0,500000
5359,https://platnirovskaya.drom.ru/nissan/serena/48819756.html,Nissan,Serena,2000,2.0,145,передний,240000.0,420000
5360,https://blagoveshchensk.drom.ru/nissan/adwagon/48819516.html,Nissan,AD,2002,1.8,120,4WD,300000.0,220000
5362,https://irkutsk.drom.ru/nissan/x-trail/48819448.html,Nissan,X-Trail,2001,2.0,150,4WD,266000.0,495000
5364,https://chelyabinsk.drom.ru/nissan/x-trail/49151907.html,Nissan,X-Trail,2008,2.5,169,4WD,131780.0,955000
5365,https://moscow.drom.ru/nissan/note/48826987.html,Nissan,Note,2006,1.6,110,передний,127000.0,529000
5366,https://lesosibirsk.drom.ru/nissan/teana/48826065.html,Nissan,Teana,2009,2.5,182,передний,208000.0,999000
5367,https://simferopol.drom.ru/nissan/qashqai/48825651.html,Nissan,Qashqai,2008,2.0,141,4WD,240000.0,790000
5368,https://novorossiysk.drom.ru/nissan/lafesta/48825514.html,Nissan,Lafesta,2009,2.0,137,передний,218000.0,700000
5369,https://usoliye-sibirskoe.drom.ru/nissan/note/48825427.html,Nissan,Note,2009,1.5,109,передний,180000.0,470000
5370,https://voronezh.drom.ru/nissan/primera/48825316.html,Nissan,Primera,2006,1.6,109,передний,250000.0,300000
5372,https://vladivostok.drom.ru/nissan/x-trail/48824922.html,Nissan,X-Trail,2009,2.0,137,4WD,255000.0,855000
5373,https://chita.drom.ru/nissan/tiida/48824876.html,Nissan,Tiida,2008,1.5,109,передний,200000.0,500000
5374,https://novosibirsk.drom.ru/nissan/murano/48824652.html,Nissan,Murano,2006,3.5,245,4WD,200000.0,620000
5375,https://ussuriisk.drom.ru/nissan/x-trail/48824552.html,Nissan,X-Trail,2009,2.0,137,4WD,190000.0,1040000
5376,https://barnaul.drom.ru/nissan/qashqai/48824206.html,Nissan,Qashqai,2009,2.0,141,4WD,180000.0,850000
5377,https://izhmorskiy.drom.ru/nissan/teana/48823675.html,Nissan,Teana,2007,2.0,136,передний,90000.0,195000
